"","male.Plasmacytoid.DCs.gene","male.Plasmacytoid.DCs.cluster_id","male.Plasmacytoid.DCs.logFC","male.Plasmacytoid.DCs.logCPM","male.Plasmacytoid.DCs.F","male.Plasmacytoid.DCs.p_val","male.Plasmacytoid.DCs.p_adj.loc","male.Plasmacytoid.DCs.p_adj.glb","male.Plasmacytoid.DCs.contrast"
"519","ENSG00000090061","Plasmacytoid DCs",0.00153438439222167,6.73245346431676,3.7462681418111e-05,0.995174637511308,0.999655406872307,0.999655406872307,"male"
"520","ENSG00000163660","Plasmacytoid DCs",-0.0395088997939427,8.07183463497176,0.0384563430732483,0.846428836470855,0.996380237647655,0.996380237647655,"male"
"521","ENSG00000221978","Plasmacytoid DCs",-0.143183333195767,6.48200994095776,0.196785638122007,0.661898393753155,0.969759749850128,0.969759749850128,"male"
"522","ENSG00000262919","Plasmacytoid DCs",0.371542188456992,6.28309037865607,1.05909815345042,0.315215347588233,0.895508320682565,0.895508320682565,"male"
"523","ENSG00000082258","Plasmacytoid DCs",0.328462348289385,6.54934262186088,1.12685267522599,0.300592638157756,0.890336463308432,0.890336463308432,"male"
"524","ENSG00000260916","Plasmacytoid DCs",0.602664470585541,6.16191934096412,1.99027793433074,0.173062263193025,0.831918667777996,0.831918667777996,"male"
"525","ENSG00000163823","Plasmacytoid DCs",-1.34381089101961,6.01651797257477,4.90218167155355,0.0381071787012173,0.570943792387576,0.570943792387576,"male"
"526","ENSG00000184451","Plasmacytoid DCs",-1.88110021117282,6.95630228173649,25.7730298479112,5.11026702628457e-05,0.0115653411647493,0.0115653411647493,"male"
"527","ENSG00000121807","Plasmacytoid DCs",0.746905656855495,6.5774046563724,4.60149408565567,0.0438854569836438,0.601277158800538,0.601277158800538,"male"
"528","ENSG00000126353","Plasmacytoid DCs",-0.713589205457846,7.98700715036083,4.2401190176235,0.0521905606150619,0.625440371851249,0.625440371851249,"male"
"529","ENSG00000173992","Plasmacytoid DCs",-0.0677169640435291,7.94740134479241,0.0933307527412187,0.763014660678503,0.984264482630833,0.984264482630833,"male"
"530","ENSG00000107771","Plasmacytoid DCs",-0.506032887281614,6.31739444042258,2.18869150687237,0.153982467294626,0.829288319978427,0.829288319978427,"male"
"531","ENSG00000166226","Plasmacytoid DCs",-0.0801459702937027,8.21608919945347,0.173558368326435,0.681227219432996,0.969759749850128,0.969759749850128,"male"
"532","ENSG00000163468","Plasmacytoid DCs",0.206241638281596,8.43232164716944,1.3206670802514,0.263488414238392,0.879470269304648,0.879470269304648,"male"
"533","ENSG00000115484","Plasmacytoid DCs",-0.0294956091385105,8.17016523467004,0.0245967983773351,0.876885070733721,0.999655406872307,0.999655406872307,"male"
"534","ENSG00000150753","Plasmacytoid DCs",-0.0924819209567252,7.51420295480175,0.193464149506274,0.664575633882716,0.969759749850128,0.969759749850128,"male"
"535","ENSG00000146731","Plasmacytoid DCs",0.138348265882904,8.5050616968151,0.572323027764576,0.457803121220004,0.925020265875135,0.925020265875135,"male"
"536","ENSG00000135624","Plasmacytoid DCs",-0.0364082268337331,8.11344838958415,0.0299645214263838,0.864240634035414,0.999655406872307,0.999655406872307,"male"
"537","ENSG00000156261","Plasmacytoid DCs",0.240653879681627,8.71426729330244,1.22672315685806,0.280662757373219,0.883214358455648,0.883214358455648,"male"
"538","ENSG00000135535","Plasmacytoid DCs",0.0535213208714883,9.21745327550792,0.166967980719882,0.686988094146789,0.969759749850128,0.969759749850128,"male"
"539","ENSG00000134061","Plasmacytoid DCs",-0.0315071205700859,7.57772864120377,0.0184707204552253,0.893198744681441,0.999655406872307,0.999655406872307,"male"
"540","ENSG00000198087","Plasmacytoid DCs",0.0903698495678039,8.61491415388666,0.291681409233601,0.793890464174412,0.989292230689322,0.989292230689322,"male"
"541","ENSG00000169217","Plasmacytoid DCs",-0.00719992692043513,7.16488808912485,0.00099719289772601,0.975108715499718,0.999655406872307,0.999655406872307,"male"
"542","ENSG00000167851","Plasmacytoid DCs",-0.0588294660703431,8.16691317806515,0.0771579344306047,0.783922919034204,0.987655596790823,0.987655596790823,"male"
"543","ENSG00000167775","Plasmacytoid DCs",0.338640489621435,7.61817343271969,2.51497862773122,0.127823728593569,0.802397128397589,0.802397128397589,"male"
"544","ENSG00000135218","Plasmacytoid DCs",-0.0465521265725474,8.27241718585672,0.0471436003167217,0.830221450881923,0.994701895173666,0.994701895173666,"male"
"545","ENSG00000104894","Plasmacytoid DCs",0.0227492183117041,9.76955997901276,0.0387902597604234,0.845772484695527,0.996380237647655,0.996380237647655,"male"
"546","ENSG00000004468","Plasmacytoid DCs",-0.63279032364696,8.48392693030436,4.39118097902864,0.048518643708479,0.614370548597295,0.614370548597295,"male"
"547","ENSG00000010610","Plasmacytoid DCs",-0.0435514314201905,8.65762682781181,0.0388853388442736,0.845586133905043,0.996380237647655,0.996380237647655,"male"
"548","ENSG00000101017","Plasmacytoid DCs",-2.40576621565805,6.91450047467587,31.6108801798687,1.43937994854068e-05,0.00442095269908922,0.00442095269908922,"male"
"549","ENSG00000026508","Plasmacytoid DCs",-0.192133741857435,7.30314152917858,0.519012263527065,0.479265084401264,0.92804938784949,0.92804938784949,"male"
"550","ENSG00000117335","Plasmacytoid DCs",0.0502936438096391,7.46173048562504,0.0523826355170059,0.834085738800151,0.995439543946892,0.995439543946892,"male"
"551","ENSG00000196776","Plasmacytoid DCs",0.0379291425095881,8.74578352882725,0.0413498972693049,0.840835987056476,0.996380237647655,0.996380237647655,"male"
"552","ENSG00000117091","Plasmacytoid DCs",-0.70412160630582,7.62889573202856,6.6489362577874,0.0175811362513455,0.389684978766936,0.389684978766936,"male"
"553","ENSG00000169442","Plasmacytoid DCs",0.42262516932911,7.84289079306192,2.76786452112912,0.111137356899309,0.782145064921489,0.782145064921489,"male"
"554","ENSG00000143119","Plasmacytoid DCs",-0.175621157612628,9.02669718137266,1.4017524751757,0.249756306972247,0.877270189664519,0.877270189664519,"male"
"555","ENSG00000196352","Plasmacytoid DCs",-0.103590091600233,8.53804444551503,0.391109105009753,0.538504239265673,0.952026944991415,0.952026944991415,"male"
"556","ENSG00000135404","Plasmacytoid DCs",0.183960981465325,8.16294779674839,1.02976053599823,0.321849700245115,0.899850178878715,0.899850178878715,"male"
"557","ENSG00000129226","Plasmacytoid DCs",-0.204565772258326,9.5027692752874,1.94005034947107,0.178342073593516,0.837141418521617,0.837141418521617,"male"
"558","ENSG00000173762","Plasmacytoid DCs",0.0237660144666033,6.14177748247689,0.00280001350499597,0.958303358624174,0.999655406872307,0.999655406872307,"male"
"559","ENSG00000019582","Plasmacytoid DCs",0.0836008363023762,11.3606203350089,0.741374438276111,0.399017300906148,0.923024867487522,0.923024867487522,"male"
"560","ENSG00000110651","Plasmacytoid DCs",-0.841861984992655,6.29707438402713,3.42132074791668,0.0785898165099512,0.699660892324617,0.699660892324617,"male"
"561","ENSG00000085117","Plasmacytoid DCs",-0.911405387510546,7.69156423860446,11.1755870519733,0.00310682172382919,0.15534108619146,0.15534108619146,"male"
"562","ENSG00000112149","Plasmacytoid DCs",-2.25903326876491,7.69831850321378,38.3846235232514,3.9322908415427e-06,0.00169088506186336,0.00169088506186336,"male"
"563","ENSG00000114013","Plasmacytoid DCs",-0.585243495497948,6.26062519420357,2.25324960699763,0.148330908863722,0.817264860906204,0.817264860906204,"male"
"564","ENSG00000010278","Plasmacytoid DCs",0.935081048416721,6.48478895964356,4.09242653000633,0.0560898826649448,0.634701303840165,0.634701303840165,"male"
"565","ENSG00000002586","Plasmacytoid DCs",0.494993030626948,9.66237381437302,12.4457585994485,0.00201396373568428,0.125507884977426,0.125507884977426,"male"
"566","ENSG00000151465","Plasmacytoid DCs",-0.149479642243745,7.54627164055611,0.447615241051181,0.510812263372863,0.939501033351686,0.939501033351686,"male"
"567","ENSG00000130177","Plasmacytoid DCs",0.295758414759035,6.40138642807119,0.790069037582112,0.384222234338398,0.921275478186118,0.921275478186118,"male"
"568","ENSG00000176386","Plasmacytoid DCs",0.0561997376684082,7.13780042306753,0.0614600014815613,0.806628866411688,0.989292230689322,0.989292230689322,"male"
"569","ENSG00000105401","Plasmacytoid DCs",-0.0554102721810443,8.67949762257206,0.0948973253539891,0.76109836782178,0.984264482630833,0.984264482630833,"male"
"570","ENSG00000168438","Plasmacytoid DCs",0.100646960825205,7.95421931427373,0.252465935742956,0.620611057344426,0.963048292563053,0.963048292563053,"male"
"571","ENSG00000070831","Plasmacytoid DCs",0.058662950428399,8.72150375914364,0.1030010859981,0.751453029827841,0.984264482630833,0.984264482630833,"male"
"572","ENSG00000197622","Plasmacytoid DCs",-0.525501335311781,7.35613247690123,3.77373824445784,0.0656945480868732,0.667816919086418,0.667816919086418,"male"
"573","ENSG00000158985","Plasmacytoid DCs",-0.045537644526697,7.55607746456402,0.0377502467459779,0.847826580954689,0.996380237647655,0.996380237647655,"male"
"574","ENSG00000096401","Plasmacytoid DCs",-0.0335964695862569,7.12422916011344,0.019401522009224,0.890558519618473,0.999655406872307,0.999655406872307,"male"
"575","ENSG00000134371","Plasmacytoid DCs",-0.37803921562721,7.53406315204457,2.88832388371061,0.104099777103347,0.770413599142219,0.770413599142219,"male"
"576","ENSG00000164649","Plasmacytoid DCs",0.895273556154552,6.24108699747821,6.00942934207136,0.0231403531032743,0.438341490502553,0.438341490502553,"male"
"577","ENSG00000103502","Plasmacytoid DCs",0.0145322358161873,6.70047738598556,0.00249889261671209,0.960607128480568,0.999655406872307,0.999655406872307,"male"
"578","ENSG00000008128","Plasmacytoid DCs",-0.0775153405786646,6.36102137433685,0.0431121889532314,0.837529330970092,0.99555454909434,0.99555454909434,"male"
"579","ENSG00000167258","Plasmacytoid DCs",-0.119887173375129,6.97490143509325,0.231560385712983,0.802051175013463,0.989292230689322,0.989292230689322,"male"
"580","ENSG00000059758","Plasmacytoid DCs",-0.117759928298099,6.68640399896555,0.14327351882055,0.708875809402032,0.971991702942838,0.971991702942838,"male"
"581","ENSG00000111328","Plasmacytoid DCs",-0.0802546513506623,6.55247866847984,0.0420709670296448,0.839474291124844,0.996380237647655,0.996380237647655,"male"
"582","ENSG00000167797","Plasmacytoid DCs",0.464356359141119,8.84083308320144,5.47681052966038,0.0293009700576401,0.512171427836798,0.512171427836798,"male"
"583","ENSG00000135446","Plasmacytoid DCs",0.46177600196769,7.02515520264678,3.16449280268618,0.0898444515466062,0.734039077926013,0.734039077926013,"male"
"584","ENSG00000108465","Plasmacytoid DCs",-0.272385808897595,6.79669416962855,0.869228542495617,0.361843012203146,0.918217936914926,0.918217936914926,"male"
"585","ENSG00000136807","Plasmacytoid DCs",-0.196979353381636,7.03400531943493,0.671480987156929,0.421806720356892,0.924008077734661,0.924008077734661,"male"
"586","ENSG00000124762","Plasmacytoid DCs",-1.09403094717856,8.91771311539704,19.4591840807615,0.000246804859251674,0.0293494813293691,0.0293494813293691,"male"
"587","ENSG00000111276","Plasmacytoid DCs",0.716696287140575,6.76581914363902,4.96665828307748,0.0369834040785571,0.563073891571497,0.563073891571497,"male"
"588","ENSG00000168564","Plasmacytoid DCs",0.472731787581133,5.71815812854664,0.869612800574956,0.36173904967493,0.918217936914926,0.918217936914926,"male"
"589","ENSG00000129355","Plasmacytoid DCs",-0.163932742627186,7.96162594269744,0.516246731052522,0.480424176143868,0.928270190653755,0.928270190653755,"male"
"590","ENSG00000091527","Plasmacytoid DCs",0.0682391556245117,7.38534075966098,0.0938045781149552,0.762433208363214,0.984264482630833,0.984264482630833,"male"
"591","ENSG00000153046","Plasmacytoid DCs",-0.499525441414214,7.60281302453517,3.62712596762059,0.0707381812405677,0.669782264319263,0.669782264319263,"male"
"592","ENSG00000153879","Plasmacytoid DCs",-0.74428658079421,6.47693666243643,6.47688336458113,0.0189132827554069,0.392640509831934,0.392640509831934,"male"
"593","ENSG00000115816","Plasmacytoid DCs",-0.0719681455820014,7.3247251621874,0.0644884646412901,0.802025580736651,0.989292230689322,0.989292230689322,"male"
"594","ENSG00000218739","Plasmacytoid DCs",0.502287147369028,6.6806050954709,2.89576192546458,0.103682656836427,0.770413599142219,0.770413599142219,"male"
"595","ENSG00000149187","Plasmacytoid DCs",0.19073686243484,6.65351980658839,0.458830290869114,0.505620342875424,0.937067851804453,0.937067851804453,"male"
"596","ENSG00000048740","Plasmacytoid DCs",0.257734955893861,7.94836096239097,1.90979558334856,0.181617883548928,0.841548382823697,0.841548382823697,"male"
"597","ENSG00000145241","Plasmacytoid DCs",0.328471701043464,6.77371047567836,1.39806745401292,0.250359928776577,0.877270189664519,0.877270189664519,"male"
"598","ENSG00000169689","Plasmacytoid DCs",0.158128178052385,6.70600010810899,0.244662420851519,0.626031821699837,0.965727620465771,0.965727620465771,"male"
"599","ENSG00000110318","Plasmacytoid DCs",0.823151956156046,5.55788823284666,1.66318939797077,0.211299431082498,0.861960427936921,0.861960427936921,"male"
"600","ENSG00000174799","Plasmacytoid DCs",-0.133483942507737,6.3388116946844,0.152945888528531,0.699704665845365,0.971527085775575,0.971527085775575,"male"
"601","ENSG00000143702","Plasmacytoid DCs",0.588862594954945,6.66931711715398,3.63053117119721,0.0706160954124935,0.669782264319263,0.669782264319263,"male"
"602","ENSG00000133393","Plasmacytoid DCs",-0.000923192357518397,6.61387570475894,9.74484526844947e-06,0.997538951963909,0.999655406872307,0.999655406872307,"male"
"603","ENSG00000198707","Plasmacytoid DCs",0.411848866851296,6.31712688049314,1.08419694827017,0.309687718665825,0.892022965269067,0.892022965269067,"male"
"604","ENSG00000135837","Plasmacytoid DCs",-0.0505978440142669,7.81978542153847,0.0652981146898356,0.800814540579408,0.989292230689322,0.989292230689322,"male"
"605","ENSG00000166037","Plasmacytoid DCs",0.377645976152612,7.55462641121299,2.82734612326762,0.107594647466288,0.772847960361895,0.772847960361895,"male"
"606","ENSG00000182923","Plasmacytoid DCs",0.334738300395978,6.17998351423101,0.573551068785117,0.457327520712668,0.925020265875135,0.925020265875135,"male"
"607","ENSG00000011523","Plasmacytoid DCs",0.163668966582902,6.50596704017485,0.231821543545223,0.635192502369507,0.966687383942467,0.966687383942467,"male"
"608","ENSG00000134255","Plasmacytoid DCs",0.00600476209425792,6.15462500516026,0.000237882119251935,0.987841046117244,0.999655406872307,0.999655406872307,"male"
"609","ENSG00000100422","Plasmacytoid DCs",-0.0239992520747536,6.51547598316089,0.00609419102902036,0.938520638156715,0.999655406872307,0.999655406872307,"male"
"610","ENSG00000143418","Plasmacytoid DCs",0.132921057552128,6.68942004920464,0.232863707874174,0.634437418879003,0.966687383942467,0.966687383942467,"male"
"611","ENSG00000172292","Plasmacytoid DCs",0.0386179887141821,7.89504309318024,0.0272088360095281,0.870571732531081,0.999655406872307,0.999655406872307,"male"
"612","ENSG00000113163","Plasmacytoid DCs",-0.175461616575963,6.39047940890908,0.281090469600954,0.601590113784613,0.961396997425541,0.961396997425541,"male"
"613","ENSG00000196118","Plasmacytoid DCs",0.118025201759918,6.91131532324102,0.219298786922474,0.644434535302354,0.969759749850128,0.969759749850128,"male"
"614","ENSG00000070761","Plasmacytoid DCs",-0.00678168665201322,6.2973640905947,0.000422946486939401,0.98378772411514,0.999655406872307,0.999655406872307,"male"
"615","ENSG00000159079","Plasmacytoid DCs",0.273311427808451,6.52064495287699,0.976379117322563,0.334426349896193,0.906609072270442,0.906609072270442,"male"
"616","ENSG00000164323","Plasmacytoid DCs",0.3110515433683,6.53627188421591,1.20803668852494,0.284254293672387,0.884438106216545,0.884438106216545,"male"
"617","ENSG00000153774","Plasmacytoid DCs",0.326099603200669,6.73669418900257,1.26837543218504,0.272871236346985,0.883214358455648,0.883214358455648,"male"
"618","ENSG00000172757","Plasmacytoid DCs",0.0918303793141379,10.1975263280537,0.589543381387353,0.451206686303831,0.925020265875135,0.925020265875135,"male"
"619","ENSG00000003402","Plasmacytoid DCs",-0.420187446753393,8.08699609667657,1.99828710288902,0.172238149095005,0.831918667777996,0.831918667777996,"male"
"620","ENSG00000164430","Plasmacytoid DCs",-0.468813353122109,7.79631036444237,4.20359049719054,0.0531253699966895,0.629663690424214,0.629663690424214,"male"
"621","ENSG00000163320","Plasmacytoid DCs",0.184344147733094,7.17920637443672,0.562261337869007,0.461730539281671,0.925020265875135,0.925020265875135,"male"
"622","ENSG00000167670","Plasmacytoid DCs",-0.0304490050423735,8.24714393621842,0.0283342390163861,0.867948005891474,0.999655406872307,0.999655406872307,"male"
"623","ENSG00000198824","Plasmacytoid DCs",0.7574453572652,6.12680642162616,4.6693059213081,0.0425002845769681,0.597226221179616,0.597226221179616,"male"
"624","ENSG00000172586","Plasmacytoid DCs",0.0695884222336241,7.4217827239976,0.0882970320043561,0.769294371862542,0.987176536630363,0.987176536630363,"male"
"625","ENSG00000250479","Plasmacytoid DCs",0.0725659170297608,9.02380997682182,0.203417775333934,0.656633013023115,0.969759749850128,0.969759749850128,"male"
"626","ENSG00000106153","Plasmacytoid DCs",0.134435033298792,9.74512117792943,1.25297925994152,0.27571749340605,0.883214358455648,0.883214358455648,"male"
"627","ENSG00000106554","Plasmacytoid DCs",0.110608022819214,7.14222715884156,0.177824532221726,0.677566545499606,0.969759749850128,0.969759749850128,"male"
"628","ENSG00000125611","Plasmacytoid DCs",0.284579901755181,7.30106501164032,1.44766871330696,0.2423903472704,0.875875094761787,0.875875094761787,"male"
"629","ENSG00000170791","Plasmacytoid DCs",-0.10570548059775,7.12190164246407,0.182563098042735,0.673561001573023,0.969759749850128,0.969759749850128,"male"
"630","ENSG00000153922","Plasmacytoid DCs",-0.286474762185995,7.52427144420876,1.92513847737001,0.179947486183748,0.840145700966469,0.840145700966469,"male"
"631","ENSG00000131778","Plasmacytoid DCs",-0.0984767175508592,6.77494675288002,0.0865783049231387,0.771483193987891,0.987176536630363,0.987176536630363,"male"
"632","ENSG00000173575","Plasmacytoid DCs",0.00346177789454737,7.51967157893978,0.000173299003688138,0.989621890622292,0.999655406872307,0.999655406872307,"male"
"633","ENSG00000170004","Plasmacytoid DCs",0.14463817698329,7.27426309576218,0.30114304448347,0.588997095461179,0.959986650414172,0.959986650414172,"male"
"634","ENSG00000111642","Plasmacytoid DCs",-0.404745780552996,7.47180139593975,3.01019174595731,0.0975058486949747,0.756110707938742,0.756110707938742,"male"
"635","ENSG00000100888","Plasmacytoid DCs",-0.0283104531472142,6.71624705987802,0.0101336698762716,0.939885179240634,0.999655406872307,0.999655406872307,"male"
"636","ENSG00000177200","Plasmacytoid DCs",0.263628851884775,8.40390221005229,2.43160603043757,0.133965434003019,0.809502426403108,0.809502426403108,"male"
"637","ENSG00000085872","Plasmacytoid DCs",0.322330150025076,5.99913012680982,0.50141419212672,0.486722831488938,0.930692434124486,0.930692434124486,"male"
"638","ENSG00000109220","Plasmacytoid DCs",0.036881087857444,6.47248428576009,0.015244293079958,0.946055931153812,0.999655406872307,0.999655406872307,"male"
"639","ENSG00000177830","Plasmacytoid DCs",0.300135516759978,6.99689208753621,1.50874589554818,0.233019429087658,0.870306581262229,0.870306581262229,"male"
"640","ENSG00000131165","Plasmacytoid DCs",-0.192198449567035,6.24670284051234,0.29319144461601,0.593923410697006,0.960183424498607,0.960183424498607,"male"
"641","ENSG00000255112","Plasmacytoid DCs",0.22676378980517,6.53259542901536,0.576233464456504,0.456291472819452,0.925020265875135,0.925020265875135,"male"
"642","ENSG00000130724","Plasmacytoid DCs",-0.017990853352045,7.81596041351982,0.00977196992175501,0.922199251533946,0.999655406872307,0.999655406872307,"male"
"643","ENSG00000083937","Plasmacytoid DCs",-0.0554142940285372,7.07201165614112,0.0514959563162958,0.894417148533768,0.999655406872307,0.999655406872307,"male"
"644","ENSG00000101421","Plasmacytoid DCs",-0.235592308318818,8.61780914722036,1.75115950125359,0.200063506701689,0.855142225464475,0.855142225464475,"male"
"645","ENSG00000086065","Plasmacytoid DCs",-0.0469597562486651,8.62296759714403,0.0523433750761748,0.82126435667207,0.993092444794686,0.993092444794686,"male"
"646","ENSG00000110172","Plasmacytoid DCs",0.00459496123086264,6.83750344227618,0.000309325707113134,0.986135063021118,0.999655406872307,0.999655406872307,"male"
"647","ENSG00000111666","Plasmacytoid DCs",0.121788205957506,6.80705627988645,0.157861064577058,0.695172622219184,0.971527085775575,0.971527085775575,"male"
"648","ENSG00000104472","Plasmacytoid DCs",0.290467168091505,6.70515371560179,0.776634857784706,0.388221201505406,0.921275478186118,0.921275478186118,"male"
"649","ENSG00000171310","Plasmacytoid DCs",-0.472091424702106,6.81845019270746,3.56611132125288,0.0729674698284719,0.682087217961803,0.682087217961803,"male"
"650","ENSG00000136213","Plasmacytoid DCs",-0.34912650925084,8.03361902827781,2.79023043333648,0.109789379988676,0.777750138305283,0.777750138305283,"male"
"651","ENSG00000168802","Plasmacytoid DCs",0.0577795318282549,7.14280498593303,0.0601015480689289,0.808732938628915,0.989588994312753,0.989588994312753,"male"
"652","ENSG00000160679","Plasmacytoid DCs",-0.047500150550449,6.85692062361155,0.0313065922313945,0.937761676124267,0.999655406872307,0.999655406872307,"male"
"653","ENSG00000258289","Plasmacytoid DCs",0.604442298727003,6.69305728525462,3.48659689972604,0.0759953474503543,0.695889474335922,0.695889474335922,"male"
"654","ENSG00000144021","Plasmacytoid DCs",-0.162858248484645,7.03752766451492,0.526940310630473,0.475968299114089,0.92804938784949,0.92804938784949,"male"
"655","ENSG00000166797","Plasmacytoid DCs",0.0431430446599904,8.77048776204546,0.0680911234265929,0.796697339278861,0.989292230689322,0.989292230689322,"male"
"656","ENSG00000166595","Plasmacytoid DCs",0.00400343847757797,8.68182461281251,0.000650664468760885,0.979892292994842,0.999655406872307,0.999655406872307,"male"
"657","ENSG00000005194","Plasmacytoid DCs",-0.221109325592569,6.45034244497986,0.444289544373011,0.512370129462378,0.939741826623567,0.939741826623567,"male"
"658","ENSG00000185043","Plasmacytoid DCs",-0.279973624041113,8.04477594073897,2.05551321880487,0.166487187881548,0.831918667777996,0.831918667777996,"male"
"659","ENSG00000136425","Plasmacytoid DCs",-0.00459212882231035,7.99100498485288,0.000313787105482786,0.986035445000872,0.999655406872307,0.999655406872307,"male"
"660","ENSG00000179583","Plasmacytoid DCs",-0.00325211797377284,7.73305145879664,0.000197150053081432,0.988930784295412,0.999655406872307,0.999655406872307,"male"
"661","ENSG00000100865","Plasmacytoid DCs",-0.0658607939554672,6.38117899969587,0.0305451546267564,0.862945445547065,0.999655406872307,0.999655406872307,"male"
"662","ENSG00000138433","Plasmacytoid DCs",0.0662335638316661,7.26647770556869,0.0662834300221985,0.799351517349962,0.989292230689322,0.989292230689322,"male"
"663","ENSG00000099622","Plasmacytoid DCs",0.0335049935651637,9.18209923520685,0.0339122636603854,0.85567330411497,0.997514795693461,0.997514795693461,"male"
"664","ENSG00000145354","Plasmacytoid DCs",-0.00772229288197168,7.42585386466374,0.00106777170507621,0.974243219809929,0.999655406872307,0.999655406872307,"male"
"665","ENSG00000114737","Plasmacytoid DCs",-0.26278700129105,8.65379241873778,1.14079297869307,0.297698879323057,0.890336463308432,0.890336463308432,"male"
"666","ENSG00000164442","Plasmacytoid DCs",0.426003607346863,6.60725627774411,1.29575116269492,0.267905340953558,0.879470269304648,0.879470269304648,"male"
"667","ENSG00000136108","Plasmacytoid DCs",-0.0115840228702312,7.20601757726039,0.00208888710069656,0.963980936611116,0.999655406872307,0.999655406872307,"male"
"668","ENSG00000175216","Plasmacytoid DCs",0.251392984058058,6.24169984841392,0.580124199752118,0.454795500609679,0.925020265875135,0.925020265875135,"male"
"669","ENSG00000173207","Plasmacytoid DCs",-0.139150430279945,6.35014250102121,0.201891732976634,0.657835272253895,0.969759749850128,0.969759749850128,"male"
"670","ENSG00000123975","Plasmacytoid DCs",-0.107254066759553,8.60059103196687,0.213048549592469,0.64916900755167,0.969759749850128,0.969759749850128,"male"
"671","ENSG00000163539","Plasmacytoid DCs",0.214101810374899,6.41443967964843,0.505923308367498,0.484793221701161,0.930629845229907,0.930629845229907,"male"
"672","ENSG00000171365","Plasmacytoid DCs",0.0896770348745695,6.51206692471643,0.0621227075831785,0.805611396967028,0.989292230689322,0.989292230689322,"male"
"673","ENSG00000110852","Plasmacytoid DCs",0.527436293660773,7.73808239571902,4.29425136841589,0.0508395201656368,0.622820332513499,0.622820332513499,"male"
"674","ENSG00000198178","Plasmacytoid DCs",-0.0173750666984687,9.16520027148844,0.0126854772963635,0.911401670297905,0.999655406872307,0.999655406872307,"male"
"675","ENSG00000184293","Plasmacytoid DCs",-0.0508559563006147,7.15478359852038,0.0241376687589775,0.878029788904145,0.999655406872307,0.999655406872307,"male"
"676","ENSG00000169583","Plasmacytoid DCs",0.376893762127253,9.61609617486781,5.52825839683739,0.0286317483556106,0.504575893152154,0.504575893152154,"male"
"677","ENSG00000113282","Plasmacytoid DCs",-0.162622418080457,7.38019599905016,0.555647283479741,0.464342478803549,0.925020265875135,0.925020265875135,"male"
"678","ENSG00000130779","Plasmacytoid DCs",0.0098729986870999,6.57161218786886,0.000927859130668739,0.975989345324018,0.999655406872307,0.999655406872307,"male"
"679","ENSG00000013441","Plasmacytoid DCs",0.167594473758994,6.75361649502957,0.264861312797149,0.612213895916967,0.962839213227888,0.962839213227888,"male"
"680","ENSG00000176444","Plasmacytoid DCs",0.107028502637959,5.9520413865115,0.0487937510753467,0.827325032465271,0.994701895173666,0.994701895173666,"male"
"681","ENSG00000179335","Plasmacytoid DCs",0.091719903397591,6.75240119627199,0.10519353100953,0.748916214286443,0.983696129888041,0.983696129888041,"male"
"682","ENSG00000113240","Plasmacytoid DCs",0.245937657059926,6.24078990655616,0.413563924921212,0.527177898461039,0.945828554905708,0.945828554905708,"male"
"683","ENSG00000182372","Plasmacytoid DCs",0.665607085773136,6.85082928979929,3.40703999609441,0.0791709846856114,0.702875974999882,0.702875974999882,"male"
"684","ENSG00000074201","Plasmacytoid DCs",0.197409632651663,7.93655557256036,0.941660089602514,0.342977506927615,0.906609072270442,0.906609072270442,"male"
"685","ENSG00000125656","Plasmacytoid DCs",0.270770138764468,7.75334582940091,1.50932418777571,0.23293294043558,0.870306581262229,0.870306581262229,"male"
"686","ENSG00000104853","Plasmacytoid DCs",-0.374367331012954,7.72161726107186,2.09768908343241,0.16239802376735,0.831918667777996,0.831918667777996,"male"
"687","ENSG00000166855","Plasmacytoid DCs",0.0305437581604999,6.41887649991734,0.00923004042538864,0.924380194134035,0.999655406872307,0.999655406872307,"male"
"688","ENSG00000122705","Plasmacytoid DCs",-0.0556622977453575,8.80771387195724,0.119886870728625,0.73262776502963,0.977746551715522,0.977746551715522,"male"
"689","ENSG00000175416","Plasmacytoid DCs",0.0106775890889982,7.87667836880355,0.00218944493377595,0.963124805481475,0.999655406872307,0.999655406872307,"male"
"690","ENSG00000141367","Plasmacytoid DCs",0.224398833676384,7.92025931126355,0.781118998775858,0.386879563538592,0.921275478186118,0.921275478186118,"male"
"691","ENSG00000187118","Plasmacytoid DCs",0.0531671755387452,6.58470738050514,0.033903127770123,0.982204594382523,0.999655406872307,0.999655406872307,"male"
"692","ENSG00000103121","Plasmacytoid DCs",-0.0703951159815185,6.99154973452978,0.0781916122144264,0.782519110413449,0.987176536630363,0.987176536630363,"male"
"693","ENSG00000174600","Plasmacytoid DCs",-0.151562729432336,7.08372662110394,0.386319789238101,0.540978931706337,0.953072592176214,0.953072592176214,"male"
"694","ENSG00000162368","Plasmacytoid DCs",0.165674161311083,7.9580327114627,0.702522513150193,0.411445838177982,0.924008077734661,0.924008077734661,"male"
"695","ENSG00000134326","Plasmacytoid DCs",-1.17752544684981,7.13690864794721,18.1912523292318,0.000349583051428377,0.0375801780285505,0.0375801780285505,"male"
"696","ENSG00000140931","Plasmacytoid DCs",0.268505414664825,7.60066336071038,1.23228695404363,0.279605065556485,0.883214358455648,0.883214358455648,"male"
